label,project,method,record,slot,severity,category,issue_excerpt
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,compression,low,missing supported information,Omitted. Nothing in the bundle states a compression format for the release. Correct omission.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,existing_uses,medium,missing supported information,"Omitted, while `use_repository[0].repository_details` records that the healthsheet states the dataset had not been used for any tasks at the time of writing. That negative statement is evidence about "
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,use_repository[0].repository_details,medium,inconsistent identifier/count,"Mixes three distinct facts: FAIRhub usage statistics (views 24,636, citations 0), the healthsheet's statement that no repository links papers using the dataset, and the citation requirement. The middl"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,discouraged_uses,medium,missing supported information,"Omitted while `prohibited_uses` carries six entries. The bundle's healthsheet answers the discouraged-use question by pointing at the licence restrictions, which are already captured under `prohibited"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,other_tasks,medium,missing supported information,Omitted. The bundle supports that the dataset is hypothesis-agnostic and intended to support applications beyond those originally planned — the healthsheet describes it as 'aimed at facilitating multi
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,annotation_analyses / machine_annotation_tools,low,missing supported information,"Both omitted, consistent with `labeling_strategies` recording that no labels are provided and no annotation was performed. Correct omissions."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,imputation_protocols,medium,other,Omitted. The bundle states under cleaning that missing data 'that can be directly filled from other portions of an individual's record' were filled during quality control. That is a form of determinis
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,subsets,medium,missing supported information,"Omitted while the bundle clearly describes a public release and a controlled-access release containing additional variables (5-digit zip code, sex, race, ethnicity, genetic sequencing data, past healt"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,parent_datasets / resources,low,missing supported information,"Both omitted. The RO-Crate declares nine subcrates via `hasPart`, which are represented as `file_collections` rather than as `resources`. Given the slot description directs file groupings to `file_col"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,related_datasets[1].target_dataset / related_datasets[2].target_dataset,medium,inconsistent identifier/count,"Both use `doi:` CURIEs to point at journal articles rather than datasets. `DatasetRelationship.target_dataset` is required and the relationship type `is_described_by` is a permitted enum member, so th"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,related_datasets,medium,dataset/release/temporal scope error,"Version 1.0.0 (DOI 10.60775/fairhub.1) is described in `version_access.versions_available` but has no DatasetRelationship entry, while version 2.0.0 does. The bundle supports both prior versions equal"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,errata,low,unsupported claim,"Omitted. The healthsheet's erratum question was returned with an empty response in the bundle, so there is no evidence of any erratum. Correct omission — an empty source answer is not evidence of abse"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,was_derived_from,medium,other,"Omitted. The bundle states that recruitment pools were identified by screening electronic health records at the three sites, and `raw_data_sources` records those EHR systems. However the dataset insta"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,created_on / last_updated_on / modified_by,low,missing supported information,"All omitted. The bundle supplies `created_at: 1763366400` (2025-11-17) in the FAIRhub API and `datePublished: 11/17/25` in the RO-Crate, both of which are the publication date already carried in `issu"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,collection_timeframes[0].source_caveats,medium,missing supported information,Correctly records the 2023-07-19 versus 18 July 2023 disagreement and the preference. However `timeframe_details` also states 'Approximately 4 percent of participants are expected to undergo a follow-
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,description,medium,inconsistent identifier/count,"States collection 'between July 19, 2023 and May 1, 2025' and '2,280 adults'. Both are supported. The description also asserts the dataset is 'harmonized across three data collection sites' and names "
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,is_tabular,low,other,"Set to `false`. The dataset contains substantial tabular content (OMOP CDM CSVs, participants.tsv, manifest.tsv) alongside imaging and waveform data, so it is not purely tabular; `false` is the correc"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,purposes / addressing_gaps / tasks,medium,other,"Three purposes, three gaps and three tasks are recorded, and several restate one another in different words — the salutogenesis objective appears in `purposes[0]`, `purposes[1]`, `tasks[1]` and `addre"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,keywords,low,other,Nine keywords drawn from the FAIRhub subject list and the study keyword list. 'Retinal imaging' appears once here but the FAIRhub source lists it twice with differing capitalization ('Retinal Imaging'
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,notes,medium,other,"Carries two facts: device-manufacturer loans/discounts, and the 'repository is under review for potential modification in compliance with Administration directives' notice. The second is a statement a"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,license,high,dataset/release/temporal scope error,"Populated with the string 'AI-READI custom license v2.0', matching the FAIRhub `rights.rightsName`. The FAIRhub pages elsewhere label it 'Health Data License' and the RO-Crate gives `license: https://"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,ip_restrictions.restrictions,medium,other,"The second sentence ('The healthsheet reports no additional third-party intellectual property restrictions beyond those in the license') is a statement that something is absent. Per the v2 rule, a val"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,regulatory_restrictions.notes,medium,inconsistent identifier/count,Records that the RO-Crate's `confidentialityLevel` of 'HL7:2N (normal)' does not map onto the schema's `confidentiality_level` enum (unrestricted/restricted/confidential) and is therefore carried in p
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,data_governance.committee_contact / committee_members / appeal_process / access_decision_timeframe,low,missing supported information,"All omitted. The bundle names a Data Access Committee in the BMJ Open protocol but gives no membership, contact, appeal route or decision timeframe, stating only that controlled-access requirements we"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,data_governance.access_review_process,medium,dataset/release/temporal scope error,Combines the public self-attestation flow with the controlled-access data use agreement and the BMJ Open note that requirements were still being developed. The BMJ Open statement is tier-3 and dates f
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,conforms_to_schema / conforms_to_class,low,other,"Correctly set to the bridge2ai data-sheets-schema URI and `Dataset` respectively, and correctly distinguished from `conforms_to`, which carries the dataset's own content standards. No defect."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,file_collections[*].id,medium,inconsistent identifier/count,All nine use fragments on the dataset DOI (e.g. `doi:10.60775/fairhub.3#cardiac_ecg`). Per the v5/v6 rules this is the correct minting pattern for a part of this dataset. However no other value in the
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,file_collections[*].collection_type,low,other,"All nine are set to `processed_data`. This is accurate — every directory holds standardized, converted output rather than device-native raw files, and the record states raw data are retained but not s"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,file_collections[1].file_count,medium,inconsistent identifier/count,"clinical_data is given 7 files at 176,182,781 bytes. The bundle's structure description supports both figures. However the same directory is described as containing 'each CSV file ... a one-to-one map"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,file_collections[*].conforms_to / conforms_to_standard,low,other,"Each collection carries both a prose `conforms_to` naming the standards and a `conforms_to_standard` enum list. This is the pattern the digest asks for — prose in the source's words, enum for queryabi"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,acquisition_methods[0].was_inferred_derived,medium,unsupported claim,Omitted while the other three booleans are set. The bundle does not state that any data were inferred or derived from other data — the healthsheet answer covers directly observable and subject-reporte
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,collection_mechanisms,low,other,"Twelve CollectionMechanism objects, each one distinct instrument or instrument family, correctly not collapsed. Consistent with the v2 one-object-per-entity rule. No defect."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,sampling_strategies[0].is_sample,medium,other,"Set to `false` with `strategies` explaining that 'The dataset itself contains all participants enrolled within the collection window rather than a sample of them', matching the healthsheet's 'The data"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,sampling_strategies[0].representative_verification,medium,missing supported information,Omitted while `is_representative: false` is asserted. The healthsheet states representativeness was not validated; recording that explicitly would answer the field. Currently the reader cannot tell wh
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,raw_data_sources[*].source_description,low,other,All nine entries populate the required `source_description`; several also carry `raw_data_format` or `source_type` or `access_details`. Population is uneven — the EHR entry has `source_type` but no fo
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,preprocessing_strategies[4],medium,inconsistent identifier/count,"The watermarking entry describes a distribution-security control, not a preprocessing step applied to the data in preparation for analysis. It duplicates material already in `regulatory_restrictions.r"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,cleaning_strategies[1],medium,other,"Contains the audit statement ('has not undergone any formal external audits, but has been reviewed internally by AI-READI team members'). Audit history is not a cleaning procedure; it belongs in `note"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,labeling_strategies[0],medium,other,"The single object records that no labeling was performed and enumerates the sub-questions that consequently have no answer. Per the v2 rule, a value stating that information is absent has not answered"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,is_deidentified.identifiers_removed,medium,missing supported information,"Omitted while the bundle lists precisely what was removed from the public release: HIPAA Safe Harbor identifiers, sex, race/ethnicity, and medications. That enumeration currently sits in `deidentifica"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,informed_consent[0].consent_type,low,other,"Carries both the substantive description (written, electronic or in-person) and the FAIRhub registry code 'ConsentSpecifiedNotElsewhereCategorised'. Both are attested and the ordering puts the substan"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,participant_compensation[0].compensation_amount,medium,missing supported information,Given as the string '200 US dollars'. The bundle's healthsheet says '$200 for the study visit' and the IRB protocol says 'a $200 stipend'. Consistent. However the IRB protocol also states 'The amount 
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,ethical_reviews[1].reviewing_organization,low,unsupported claim,'AI-READI ethics team' is not an organization the bundle names as such; the RO-Crate lists four individuals under `ethicalReview`. Coining a body name for a list of people is a mild fabrication of str
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,ethical_reviews[1].review_details,medium,other,"Bundles the four named ethics reviewers, the general ELSI commitment, the bioethicist guidance, and the Native Biodata Consortium engagement into one value. The Native Biodata Consortium engagement co"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,distribution_dates[0].release_dates,medium,inconsistent identifier/count,Gives all three version dates in one string. The slot is singular-valued within a multivalued DistributionDate list; three distinct release events would more naturally be three objects. Not a validati
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,version_access.latest_version_doi,low,inconsistent identifier/count,`doi:10.60775/fairhub.3` as a `uriorcurie` with a declared `doi:` prefix. Correct form per the v5 rule.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,version_access.versions_available,medium,inconsistent identifier/count,"A single string enumerating all three versions with their DOIs, dates, participant counts and sizes. The field is a list; three versions should be three entries."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,updates.frequency,low,other,"'Approximately once a year', matching the healthsheet and RO-Crate `rai:dataReleaseMaintenancePlan`. Correct."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,external_resources[0].archival,medium,other,"Omitted on both entries. The bundle states the dataset is self-contained and relies on documentation only for provenance context, and that the documentation is CC-BY 4.0. Nothing states whether the do"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,content_warnings[0],medium,other,`content_warnings_present: false` with a note restating the healthsheet's negative answer. A ContentWarning object whose entire content is 'there are no content warnings' populates the slot without wa
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,confidential_elements[0],medium,other,"Same pattern as content_warnings: `confidential_elements_present: false` plus a restatement of the negative. Consider omitting, though the explicit 'no personally identifiable information is included'"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,data_protection_impacts[0],medium,other,The single object's entire content is 'No data protection impact analysis has been conducted for the dataset.' This is a value recording that something does not exist. Omit the slot.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,extension_mechanism.extension_details,medium,other,States that no mechanism exists for outside contribution. Same absence-recording pattern; omit the slot.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,retention_limit.retention_details,low,other,'There are no limits on the retention of the data' is a substantive policy statement rather than a bare absence — a reader learns that data will not be deleted on a schedule. Retention is justified he
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,raw_sources[0].access_url,medium,missing supported information,"Omitted, correctly, since the raw data are explicitly not shared. But the RawData object's entire content is that the raw data exist and are not shared — again an absence-shaped value. It carries the "
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,anomalies,low,other,"Five DataAnomaly objects, each a distinct failure mode, correctly not collapsed. The fifth mixes three device-specific quality issues (Optomed handheld variability, Spectralis operator dependence, FLI"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,known_biases[2].affected_subsets,medium,other,Populated with a single string naming both race/ethnicity groups and diabetes severity groups. The field is a list; two distinct subset families should be two entries.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,known_biases[*].bias_type,low,other,"All four values (selection_bias, sampling_bias, representation_bias, measurement_bias) are members of the declared BiasTypeEnum. Correct."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,known_limitations[*].limitation_type,low,other,"All five values (representativeness_limitation, coverage_limitation, scope_limitation ×2, temporal_limitation) are members of the declared enum. Two entries share `scope_limitation` for genuinely dist"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,splits[0].split_details,medium,inconsistent identifier/count,"Carries the full split rationale, proportions, counts and per-split age statistics in one prose block, and duplicates the aggregate counts already in `subpopulations[0].distribution`. The overlap betw"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,instances[0].data_topic,low,other,`B2AI_TOPIC:43` (Diabetes). Correct CURIE form against the declared vocabulary and an apt single term for a dataset whose organizing condition is type 2 diabetes.
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,instances[0].label,low,other,"`false`, consistent with `labeling_strategies` and the healthsheet's repeated 'no labels are provided'. Correct."
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,instances[0].missing_information,medium,missing supported information,Omitted while `missing_data_documentation` at the top level carries the same material. The Instance-level field would carry per-instance missingness; the bundle's statement that 'not all modalities ar
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,relationships[0].relationship_details,medium,inconsistent identifier/count,"States 'approximately 4 to 10 percent of participants are expected to be invited for a follow-up examination in year 4', hedging across the same 4%/10% source disagreement flagged at `collection_timef"
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,source_caveats,high,dataset/release/temporal scope error,The root caveat is thorough and correctly records seven disagreements with rankings and preferences. Two further disagreements identified in this audit are not covered: the 4% versus 10% longitudinal 
2026-09-01_claude-opus-5-api-generic-v7_rep3,AI_READI,claudecode_agent,full,citation,medium,unsupported claim,"Gives the FAIRhub dataset citation from the RO-Crate `associatedPublication`. The bundle also states, in the licence and the healthsheet and both FAIRhub pages, that users must follow the citation ins"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,creators[1..5].principal_investigator,high,inconsistent identifier/count,"Azra Bihorac, Xiaoqian Jiang, Yulia Strekalova, Parisa Rashidi and Manlik Kwong are placed in the `principal_investigator` slot. The bundle names them only as members of the ""Bridge2AI CHoRUS Leadersh"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,"creators[*].principal_investigator.id, creators[*].affiliations[*].id, data_governance.accountable_organization.id",high,inconsistent identifier/count,"Identifiers are minted for entities that exist outside this record — persons (`https://chorus4ai.org/#person-eric-s-rosenthal`, `#person-azra-bihorac`, etc.) and organizations (`#organization-massachu"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,creators[*].id,medium,missing supported information,"Fragment identifiers (`#creator-rosenthal`, `#creator-bihorac`, `#creator-jiang`, `#creator-strekalova`, `#creator-rashidi`, `#creator-kwong`, `#creator-consortium`) are minted for Creator objects tha"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,data_governance.committee_contact / license_and_use_terms.contact_person,medium,missing supported information,"The bundle supplies named contacts — ""Request access: dbold@emory.edu or jared.houghtaling@tuftsmedicine.org"" (github_organization_overview) and ""Ciera McCrary, MGH, Program Manager, cmccrary@mgh.hava"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,at_risk_populations.at_risk_groups_included,medium,unsupported claim,"Set to `true` on the record's own reasoning that ICU/PICU/NICU admissions imply children and neonates. The bundle nowhere characterizes the cohort as containing at-risk or special populations, describ"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,human_subject_research,medium,unsupported claim,"Internal inconsistency: the record is willing to infer `at_risk_populations.at_risk_groups_included: true` from the ICU/PICU/NICU composition, yet omits `human_subject_research` entirely, although the"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,instances[1].data_substrate,low,unsupported claim,"`B2AI_SUBSTRATE:37` (Relational Database) is assigned to OMOP EHR rows. The bundle states only ""1.6 Billion Rows of EHR OMOP data"" and that data are standardized to the OMOP Common Data Model; no sour"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,subpopulations[2],low,unsupported claim,"Recasts contextual/SDoH data elements (""data elements feature appropriate contextual factors such as geographic distance to the nearest hospital"") as a subpopulation identification. The bundle present"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,acquisition_methods[0].was_directly_observed,low,unsupported claim,"Set to `true` for retrospective extraction of records already documented by clinicians and devices. The bundle describes ""Retrospective data collection"" and acquisition of existing EHR, PACS, telemetr"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,license_and_use_terms.license_terms / data_governance.access_review_process,low,inconsistent identifier/count,"The AIM-AHEAD training-program registration and licensing-agreement procedure is stated twice, in near-identical prose, across two slots. One statement belongs in the access-review field (the process)"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CHORUS,claudecode_agent,full,funders[0].grants[0].id,low,inconsistent identifier/count,"`https://reporter.nih.gov/project-details/10472824` is the NIH RePORTER landing page for the award, not an identifier of the grant. The grant identifier attested by the bundle is the project number 1O"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,publisher,high,unsupported claim,Value `ROR:0153tk833` is not supported by the bundle as an identifier for the publisher. The bundle contains the string `https://ror.org/0153tk833` only inside the June 2026 Dataverse author-affiliati
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,creators[*].affiliations[*].id,high,inconsistent identifier/count,"Four Creator entries (ORCID:0000-0003-4060-7360, ORCID:0000-0003-4647-3877, ORCID:0000-0003-0384-8499, ORCID:0000-0002-1103-3882) plus ORCID:0000-0002-6644-8284 carry `affiliations: [{id: ROR:0153tk83"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,creators,high,missing supported information,"Nine of the 47 authors listed in the bundle's Dataverse citation (Axelsson U, Chinn B, Fall J, Johannesson A, Khaliq H, Muralidharan M, Pan E, Polacco B, Zhang Y) are omitted from the creators list en"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,data_governance.committee_contact / regulatory_restrictions.governance_committee_contact,medium,unsupported claim,"Both slots are populated with `id: ORCID:0000-0003-4535-3486`, which the bundle attests as the ORCID of author 'Parker J'. The bundle names the Data Governance Committee contact as 'Jillian Parker (ji"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,data_governance.committee_members,medium,unsupported claim,Vardit Ravitsky (ORCID:0000-0002-7080-8801) and Jean-Christophe Bélisle-Pipon (ORCID:0000-0002-8965-8153) are listed as members of the 'CM4AI Data Access Committee'. The bundle names them only as 'Eth
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,data_governance.committee_name,medium,unsupported claim,`CM4AI Data Access Committee` is a composed name. The May 2024 preprint states 'A Data Access Committee will supervise ethical matters related to dataset distribution and potential dual licensing for 
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,license_and_use_terms.contact_person,medium,unsupported claim,"Populated with `id: ORCID:0000-0002-1708-8454` (Trey Ideker). The bundle lists Ideker as the dataset's Point of Contact on the Dataverse landing page, but nowhere designates him as the contact for lic"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,instances[3].data_substrate,medium,other,"The perturb-seq instance is assigned `B2AI_SUBSTRATE:64` (Perturb-seq Data), which fits, but the paired `data_topic: B2AI_TOPIC:34` (Transcriptome) is a weaker fit than the available B2AI_TOPIC:12 (Ge"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,total_file_count,medium,missing supported information,"Set to 10, matching the June 2026 file listing ('1 to 10 of 10 Files'). However `file_collections` enumerates file_count values of 3+2+2+2+1 = 10, which is consistent, while `total_size_bytes` is omit"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,file_collections[*].compression,medium,other,"Every file collection carries `compression: zip` and the top-level record also carries `compression: zip`. The release metadata archive and all others are indeed .zip per the bundle, so the values are"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,related_datasets[3].target_dataset,low,unsupported claim,"`doi:10.18130/V3/DXWOS5` (May 2024 Data Release) is drawn from the bioRxiv preprint's Data and Software Availability Statement, which cites 'Clark T, Mohan J, Schaffer L, Obernier K, et al. Cell Maps "
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,related_datasets[*].name,low,other,"`DatasetRelationship` in the schema digest requires only `relationship_type` and `target_dataset` and otherwise accepts the same slots as the top-level Dataset listing, so `name` is valid. No defect; "
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,last_updated_on,low,unsupported claim,"Set to `2026-07-15T00:00:00Z`, the publication date of the three immunofluorescence image archives. The Dataverse landing page gives the dataset publication date as 2026-06-17 and the version as 2.0; "
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,status,low,unsupported claim,"'Beta release, published' is a composed two-part value. The bundle supports 'Beta' (from the title and the portal's 'June 2026 Data Release (Beta)') and the files are marked Published in the Dataverse"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,language,low,unsupported claim,"`en` is not stated anywhere in the bundle. It is a safe inference from the documents being in English, but is not attested."
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,collection_timeframes[0],low,unsupported claim,"The start_date 2022-09-01 and end_date 2026-08-31 are the NIH RePORTER project period, not a data collection timeframe. The `timeframe_details` correctly characterizes them as the project period 'duri"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,sampling_strategies[0].strategies[1],low,dataset/release/temporal scope error,States imaging of '464 proteins of interest ... under each of three treatment conditions'. The June 2026 file listing carries no per-file descriptions; 464 is carried over from the October 2025 releas
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,funders[0].notes,low,inconsistent identifier/count,"Grant identifiers (1OT2OD032742-01, OT2OD032742, application 11211616, 3OT2OD032742-01S2), the award amount and the project period are recorded as prose in `notes` rather than in the `grants` slot, wh"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,external_resources[5].notes,low,missing supported information,The Nature 2025 publication (doi:10.1038/s41586-025-08878-3) is included under external_resources with a note explaining it concerns U2OS cells and is 'a separate study rather than a description of th
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,preprocessing_strategies / labeling_strategies / cleaning_strategies,low,missing supported information,"All four preprocessing_strategies entries, the labeling_strategies entry, and cleaning_strategies[0] describe the MuSIC pipeline and FAIRSCAPE packaging — steps that produce cell maps which, per the r"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,notes,low,dataset/release/temporal scope error,"Carries the CM4AI portal's project-wide totals (1,374 protein interactions; 53,788 immunofluorescent images; 7,023 proteins; 11,739 genes; 21.4 TB) with a correct caveat that these are cumulative acro"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,conforms_to_standard,low,other,"`RO_CRATE` is correct and attested. Note however that `conforms_to` prose also describes JSON-Schema, JSON-LD, RDF-XML and the EVI Evidence Graph Ontology; only RO-Crate maps to a permitted enum term,"
2026-09-01_claude-opus-5-api-generic-v7_rep3,CM4AI,claudecode_agent,full,is_tabular,low,unsupported claim,"Set to `false`. Defensible for a release dominated by image archives and RO-Crate packages, but not stated by any source; the SEC-MS and perturb-seq archives plausibly contain tabular content. Unattes"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,updates,major,other,"Shape defect. The schema digest declares `updates` as a single-valued slot of range UpdatePlan (no [many] marker), but the record emits it as a YAML list (`updates:` followed by `- frequency: ...`). E"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,creators,major,other,"Supported omission. The bundle amply attests dataset authorship — the PhysioNet v3.1.0 author list names Bensoussan, Sigaras, Rameau, Elemento, Powell, Dorr, Payne, Ravitsky, Bélisle-Pipon, Bahr, Watt"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,content_warnings[0].warnings[0],moderate,unsupported claim,"Unsupported value. The warning that phenotype tables 'contain self-reported responses to instruments covering depression, suicidal ideation, anxiety, post-traumatic stress, substance use and psychiatr"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,funders[0],moderate,inconsistent identifier/count,"Structure under-used. FundingMechanism declares `grants` with range Grant[], but the record places all award identifiers (OT2OD032720, 3OT2OD032720-01S1, 1OT2OD032720-01, 3OT2OD032720-01S3, applicatio"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,file_collections,moderate,other,"Supported omission. The bundle supplies explicit, named directory trees for the v3.1.0 release — a `features` folder (nine named Parquet files plus static_features.tsv and audio_quality_metrics.tsv), "
